time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2023/03/02/11:25:26.887501,32690,1677774326,832590656,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.3941318690776825, 1.1871205568313599, -2.195356607437134, 0.20083270967006683, 0.772530198097229, -1.5353598594665527, 0.0006662393570877612, 0.7068690061569214, -1.5660334825515747, -0.010132387280464172, 1.1522094011306763, -2.063750743865967, -5.4836273193359375e-05, -3.104008436203003, 3.1329751014709473, 1.5707755088806152, 0.0034519433975219727, -1.569514274597168, -0.014211416244506836)","(-3.3079683780670166, -0.6143028736114502, -5.348366737365723, 0.2199615091085434, 0.9289834499359131, 0.3296860158443451, -0.025499850511550903, 1.530318021774292, -0.6713127493858337, -1.0880322456359863, -0.7104392647743225, -2.524562120437622, -0.07468604296445847, -0.04285680502653122, -0.05311940237879753, 0.03131039813160896, 0.14253729581832886, -0.041422951966524124, -0.10798890888690948)","(-3.1515986919403076, -8.590076446533203, -0.3276708722114563, 15.996912956237793, 8.263895988464355, 48.898963928222656, -14.74857234954834, 21.135765075683594, 54.22871780395508, -4.154557704925537, -2.5642001628875732, -0.5428288578987122, 0.27023205161094666, -1.8430514335632324, 0.6660964488983154, -0.08934120833873749, -0.8658940196037292, -0.0417383648455143, -0.059326812624931335)"
2023/03/02/11:25:26.931600,32691,1677774326,859590464,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.5037282705307007, 1.1286389827728271, -2.3301711082458496, 0.20245879888534546, 0.7955902218818665, -1.5183582305908203, -0.00018798193195834756, 0.7490740418434143, -1.581644892692566, -0.050611674785614014, 1.0944461822509766, -2.10011887550354, 0.0021648406982421875, -3.1049742698669434, 3.1323118209838867, 1.5705015659332275, 0.00023794174194335938, -1.569514274597168, -0.014546990394592285)","(-4.627785682678223, -3.4245169162750244, -4.572088241577148, 0.09168866276741028, 0.7652115225791931, 0.8823390603065491, 0.0048497747629880905, 1.5910545587539673, -0.5075609683990479, -1.5002415180206299, -3.4195847511291504, -0.1957046091556549, 0.1480921059846878, -0.0009637203183956444, 0.022024182602763176, -0.02257053181529045, -0.1937313973903656, -0.01585368625819683, 0.01989155448973179)","(-0.9225436449050903, -4.308171272277832, -1.0689880847930908, 13.946942329406738, 8.206089973449707, 53.26149368286133, -13.016825675964355, 18.735340118408203, 52.32918930053711, 1.5467112064361572, -4.979726791381836, -0.23061001300811768, -3.7946131229400635, -1.0207356214523315, 0.9522261023521423, 0.11851385235786438, 0.3875906765460968, -0.009920994751155376, 0.15287744998931885)"
2023/03/02/11:25:26.938622,32692,1677774326,886590528,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.6088287830352783, 0.9833913445472717, -2.427562952041626, 0.20712575316429138, 0.8135185837745667, -1.4922326803207397, -0.0011384516255930066, 0.7923718690872192, -1.5954188108444214, -0.0777367427945137, 0.9900655746459961, -2.0723795890808105, 0.00255584716796875, -3.10369873046875, 3.132927179336548, 1.5705838203430176, 0.002255678176879883, -1.5694231986999512, -0.0139237642288208)","(-3.8774776458740234, -6.029244899749756, -3.3863637447357178, 0.3979837894439697, 0.7974587082862854, 0.7417731881141663, 0.04870714247226715, 1.6371387243270874, -0.33183151483535767, -0.6987490653991699, -3.5079185962677, 1.8711529970169067, -0.07776118814945221, 0.07354303449392319, 0.005319955293089151, 0.005288154352456331, 0.2761596143245697, 0.01526701170951128, 0.04371150583028793)","(-0.8644017577171326, 7.396330833435059, -0.37023866176605225, 10.425198554992676, 4.686422824859619, 51.22275924682617, -13.758246421813965, 15.77391529083252, 54.09805679321289, -3.551978588104248, 4.487208366394043, 0.36471229791641235, -2.7115607261657715, -4.804535865783691, -1.0548896789550781, 0.04375895857810974, -0.8897175788879395, -0.03986675292253494, 0.11383205652236938)"
2023/03/02/11:25:26.979601,32693,1677774326,913590336,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.6928539276123047, 0.8552709817886353, -2.4750843048095703, 0.22165803611278534, 0.8348060250282288, -1.470868706703186, 0.0020020417869091034, 0.8382862210273743, -1.6080580949783325, -0.09645305573940277, 0.9056106805801392, -2.0219497680664062, 0.0019659996032714844, -3.1046645641326904, 3.1323838233947754, 1.5709489583969116, 0.002301454544067383, -1.569505214691162, -0.01434326171875)","(-1.5577884912490845, -2.956192970275879, -0.2040201872587204, 0.22619587182998657, 0.7176780700683594, 1.2552379369735718, 0.21133139729499817, 1.770962119102478, -0.6636481881141663, -0.8172200322151184, -3.042273759841919, 1.5642756223678589, 0.005452658049762249, -0.048964738845825195, -0.04241566359996796, 0.03542165458202362, -0.034784793853759766, 0.020735222846269608, -0.010788332670927048)","(11.20468521118164, 20.43934440612793, 0.4442853331565857, 7.602547645568848, 10.302119255065918, 45.66807174682617, -16.268484115600586, 16.73833656311035, 63.51906967163086, -5.391279697418213, 0.4261700510978699, -0.1770959496498108, -2.5348284244537354, 0.4024708569049835, 2.0210044384002686, -0.1239837184548378, -0.16768106818199158, -0.02302226424217224, 0.18295368552207947)"
2023/03/02/11:25:27.023585,32694,1677774326,940590656,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.7177387475967407, 0.8634495139122009, -2.477001905441284, 0.2314976453781128, 0.8562024235725403, -1.4410041570663452, 0.013902494683861732, 0.8893821239471436, -1.6222795248031616, -0.12135252356529236, 0.8225793838500977, -1.9847668409347534, 0.0007860660552978516, -3.1046721935272217, 3.132455587387085, 1.5710859298706055, 0.004374146461486816, -1.5694231986999512, -0.014295339584350586)","(-0.11453337222337723, 1.0980982780456543, 0.44258996844291687, 0.7919127941131592, 0.7793364524841309, 0.8075876235961914, 0.32565587759017944, 1.8121252059936523, -0.3128403425216675, -0.7145240306854248, -3.295999765396118, 1.5303031206130981, -0.03439915552735329, 0.0036624318454414606, 0.03107842244207859, -0.025044884532690048, 0.06069347262382507, 0.03303525969386101, 0.031270671635866165)","(3.2978715896606445, -7.107757091522217, -2.027679681777954, 3.938883066177368, 18.60745620727539, 43.20521545410156, -9.81282901763916, 21.497703552246094, 73.32879638671875, -2.0271081924438477, -0.11178568750619888, -0.29161301255226135, -0.7176567316055298, -2.5555009841918945, 0.08542142063379288, -0.04011237993836403, -0.9062107801437378, -0.04922480508685112, 0.28495800495147705)"
2023/03/02/11:25:27.023616,32695,1677774326,973590592,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.7273848652839661, 0.8655550479888916, -2.477529287338257, 0.2438853681087494, 0.8802348375320435, -1.4100208282470703, 0.010877594351768494, 0.9412109851837158, -1.6267056465148926, -0.14939485490322113, 0.7118112444877625, -1.9253729581832886, 0.0005571842193603516, -3.1045615673065186, 3.132591485977173, 1.5706567764282227, 0.003168821334838867, -1.569523811340332, -0.014247417449951172)","(-0.8092305660247803, 0.4118720591068268, -0.10688736289739609, 0.41881904006004333, 0.7065156102180481, 0.8740530610084534, -0.3005121052265167, 1.6160888671875, 0.03531346470117569, -1.2191581726074219, -3.1432130336761475, 2.2236032485961914, 0.08747157454490662, 0.0009924485348165035, -0.013600559905171394, -0.0074449023231863976, -0.2752091586589813, -0.0356096550822258, -0.001618661917746067)","(-1.1388839483261108, 3.8662917613983154, 1.256340503692627, 16.932540893554688, 15.203472137451172, 49.63612747192383, -3.6325578689575195, 20.59644889831543, 71.48728942871094, -7.466429710388184, 2.1402859687805176, -0.08354877680540085, -1.6738243103027344, -1.7876777648925781, 0.7123820781707764, 0.023702770471572876, 0.12186656892299652, -0.015535824932157993, 0.09058443456888199)"
2023/03/02/11:25:27.067754,32696,1677774326,991590464,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.7405457496643066, 0.8792863488197327, -2.4644105434417725, 0.2531231939792633, 0.8929868936538696, -1.3900312185287476, 0.009419750422239304, 0.9715418815612793, -1.6268973350524902, -0.17304353415966034, 0.6582485437393188, -1.8840194940567017, 0.002172231674194336, -3.1046130657196045, 3.1326074600219727, 1.57053804397583, -0.00048339366912841797, -1.569505214691162, -0.014187455177307129)","(-0.3634660243988037, 0.8264943957328796, 1.2533143758773804, 0.46075427532196045, 0.5826616883277893, 1.4413471221923828, 0.09835787117481232, 1.7036060094833374, 0.044374119490385056, -1.2658971548080444, -2.8851163387298584, 2.571377992630005, 0.08810273557901382, -0.02246609330177307, 0.00660279206931591, 0.0004726847109850496, -0.04801999405026436, -0.017620941624045372, 0.0014338335022330284)","(1.1111953258514404, -0.01035232562571764, 0.856148362159729, 19.37673568725586, 16.285663604736328, 47.953651428222656, -6.513506889343262, 21.18889808654785, 73.8154525756836, -5.590467929840088, 1.628700613975525, 0.2990298867225647, -3.577096462249756, -1.625440239906311, 0.729213297367096, 0.06928502023220062, 0.22632361948490143, -0.0061777750961482525, 0.11495187878608704)"
2023/03/02/11:25:27.073406,32697,1677774327,21590336,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.7315025329589844, 0.890077531337738, -2.3854424953460693, 0.2698640525341034, 0.9076200723648071, -1.3371409177780151, 0.017518257722258568, 1.0239752531051636, -1.6254433393478394, -0.20608244836330414, 0.5746465921401978, -1.7598787546157837, 0.002319812774658203, -3.1045541763305664, 3.132631540298462, 1.5708303451538086, 0.002721428871154785, -1.5694503784179688, -0.014271378517150879)","(0.6965006589889526, -0.10761753469705582, 3.8418562412261963, 0.7979120016098022, 0.4338165521621704, 1.9376184940338135, 0.4142656922340393, 1.7932026386260986, 0.13343025743961334, -0.9022244811058044, -2.5237996578216553, 5.537642478942871, -0.03224562108516693, 0.009113340638577938, -0.0034415333066135645, -0.021128300577402115, 0.16558575630187988, -0.007064269855618477, 0.01133740320801735)","(0.6252627372741699, -0.43161076307296753, 0.8967437148094177, 12.080944061279297, 21.41282081604004, 48.971378326416016, -7.927502155303955, 20.73311996459961, 70.73587799072266, -3.1327850818634033, 3.163425922393799, 1.0824447870254517, -2.7568767070770264, -2.0424866676330566, 0.6029796004295349, -0.032819218933582306, -0.7760975956916809, -0.06606929004192352, 0.019038626924157143)"
2023/03/02/11:25:27.115708,32698,1677774327,48590656,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.7023138403892517, 0.874670684337616, -2.256028890609741, 0.2966943383216858, 0.9196234941482544, -1.282652497291565, 0.03038845583796501, 1.0747624635696411, -1.6188918352127075, -0.22366347908973694, 0.5236169695854187, -1.6015273332595825, 0.0013539791107177734, -3.1044507026672363, 3.1326475143432617, 1.570711612701416, 0.002146124839782715, -1.5694599151611328, -0.014187455177307129)","(1.4560812711715698, -0.9719738364219666, 5.27166223526001, 1.1387450695037842, 0.4488658010959625, 2.1815223693847656, 0.662040114402771, 1.8885140419006348, 0.2523082494735718, -0.3341459333896637, -0.9931849241256714, 5.5930399894714355, -0.05256019905209541, 0.002763451775535941, -0.006773643661290407, 0.0016136389458552003, 0.035386212170124054, -0.006224699784070253, -0.02821805328130722)","(3.2820775508880615, 1.7759966850280762, -1.9135009050369263, 14.956158638000488, 22.190448760986328, 45.2595329284668, -13.361004829406738, 20.010000228881836, 75.82455444335938, -1.854182481765747, 6.739249229431152, 0.529155969619751, -1.379270315170288, -2.3080642223358154, 0.5146160125732422, 0.00911645032465458, -0.25564491748809814, -0.026765484362840652, -0.11959265172481537)"
2023/03/02/11:25:27.159797,32699,1677774327,102585408,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.5915567278862, 0.8449035286903381, -2.0036089420318604, 0.360111266374588, 0.9328361749649048, -1.1375635862350464, 0.06897339969873428, 1.1811587810516357, -1.5887556076049805, -0.19351086020469666, 0.6182817220687866, -1.4585314989089966, 0.0013833045959472656, -3.1045541763305664, 3.1324477195739746, 1.5709216594696045, 0.004182338714599609, -1.5693960189819336, -0.01425933837890625)","(2.3042638301849365, 0.3754011392593384, 3.82753324508667, 1.1299715042114258, 0.007544114254415035, 3.6209754943847656, 0.5758804678916931, 1.6326144933700562, 0.5624112486839294, 1.362067699432373, 4.790674686431885, -3.122987747192383, 0.05891779810190201, -0.009955624118447304, -0.003249084111303091, -0.0257277712225914, -0.09256134182214737, 0.0005319489282555878, -0.013569493778049946)","(5.336768627166748, 9.641264915466309, -0.021855218335986137, 20.454242706298828, 13.82750129699707, 36.52412414550781, -19.832475662231445, 11.943546295166016, 75.8486099243164, 1.11699640750885, 17.102828979492188, 19.795469284057617, -2.417006731033325, -1.8462274074554443, 0.8764859437942505, -0.051052119582891464, -0.5177038311958313, -0.058582853525877, -0.20775242149829865)"
2023/03/02/11:25:27.203429,32700,1677774327,102585408,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.5915567278862, 0.8449035286903381, -2.0036089420318604, 0.360111266374588, 0.9328361749649048, -1.1375635862350464, 0.06897339969873428, 1.1811587810516357, -1.5887556076049805, -0.19351086020469666, 0.6182817220687866, -1.4585314989089966, 0.0013833045959472656, -3.1045541763305664, 3.1324477195739746, 1.5709216594696045, 0.004182338714599609, -1.5693960189819336, -0.01425933837890625)","(2.3042638301849365, 0.3754011392593384, 3.82753324508667, 1.1299715042114258, 0.007544114254415035, 3.6209754943847656, 0.5758804678916931, 1.6326144933700562, 0.5624112486839294, 1.362067699432373, 4.790674686431885, -3.122987747192383, 0.05891779810190201, -0.009955624118447304, -0.003249084111303091, -0.0257277712225914, -0.09256134182214737, 0.0005319489282555878, -0.013569493778049946)","(5.336768627166748, 9.641264915466309, -0.021855218335986137, 20.454242706298828, 13.82750129699707, 36.52412414550781, -19.832475662231445, 11.943546295166016, 75.8486099243164, 1.11699640750885, 17.102828979492188, 19.795469284057617, -2.417006731033325, -1.8462274074554443, 0.8764859437942505, -0.051052119582891464, -0.5177038311958313, -0.058582853525877, -0.20775242149829865)"
2023/03/02/11:25:27.203462,32701,1677774327,138585408,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(-0.509154200553894, 0.9262320399284363, -1.9364814758300781, 0.3914099931716919, 0.9213192462921143, -1.0025253295898438, 0.09789922088384628, 1.2557390928268433, -1.5699163675308228, -0.15251854062080383, 0.7392787933349609, -1.5152089595794678, 0.002305269241333008, -3.1041998863220215, 3.132855176925659, 1.5702093839645386, 0.0059354305267333984, -1.56901216506958, -0.0141754150390625)","(1.6344568729400635, 3.436088800430298, 1.4542495012283325, 3.672945022583008, 2.5607852935791016, -0.6871153116226196, 1.4484431743621826, 3.3475232124328613, -1.28125, -0.24017493426799774, 2.312767744064331, 2.0486507415771484, 0.04584025964140892, 0.047845300287008286, 0.04220113530755043, -0.10228273272514343, -0.31618621945381165, -0.1124941036105156, -0.28597134351730347)","(0.4774424135684967, 15.709540367126465, 49.1090087890625, -9.343934059143066, 29.49781036376953, 8.148689270019531, 0.8690488934516907, 14.75896167755127, 3.9905917644500732, -0.9056495428085327, 14.892991065979004, 55.62259292602539, -3.151125907897949, -3.708852767944336, -0.2091238647699356, 0.24067428708076477, -0.3454413115978241, -0.03986675292253494, 0.2556791305541992)"
